NAME,TID,TARGET_TYPE,PREF_NAME_target,TAX_ID,ORGANISM,CHEMBL_ID_target,SPECIAS_GROUP_FLAG,SPECIES_GROUP_FLAG,MEC_ID,RECORD_ID,MOLREGNO,MECHANISM_OF_ACTION,SITE_ID,ACTION_TYPE,DIRECT_INTERACTION,MOLECULAR_MECHANISM,DISEASE_EFFICACY,MECHANISM_COMMENT,SELECTIVITY_COMMENT,BINDING_SITE_COMMENT,VARIANT_ID,PREF_NAME_drug,CHEMBL_ID_drug,MAX_PHASE,THERAPEUTIC_FLAG,DOSED_INGREDIENT,STRUCTURE_TYPE,CHEBI_PAR_ID,MOLECULE_TYPE,FIRST_APPROVAL,ORAL,PARENTERAL,TOPICAL,BLACK_BOX_WARNING,NATURAL_PRODUCT,FIRST_IN_CLASS,CHIRALITY,PRODRUG,INORGANIC_FLAG,USAN_YEAR,AVAILABILITY_TYPE,USAN_STEM,POLYMER_FLAG,USAN_SUBSTEM,USAN_STEM_DEFINITION,INDICATION_CLASS,WITHDRAWN_FLAG,CHEMICAL_PROBE,ORPHAN,STANDARD_INCHI,STANDARD_INCHI_KEY,SMILES,QED,Lipinski Rules Followed,MolWt,logP,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Stereo Centers,tPSA,Aqueous Solubility Score,Bioavailability,Caco-2 Permeability,HIA,Hydration Free Energy,PAMPA Permeability,P-glycoprotein Inhibition,BBB,PPBR,Volume of Distribution at Steady State,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Inhibition,CYP2D6 Inhibition,CYP3A4 Inhibition,Half Life,Hepatocyte Clearance,Microsome Clearance,Acute Toxicity,AMES,Carcinogens,Clinical Toxicity,DILI,hERG,Androgen Receptor Binding (Full Length),Androgen Receptor Binding (Ligand Binding Domain),Estrogen Receptor Binding (Full Length),Estrogen Receptor Binding (Ligand Binding Domain),Aryl Hydrocarbon Receptor Binding,Aromatase Binding,PPAR-Gamma Binding,ATAD5 Binding,Heat Shock Factor Binding,Mitochondrial Membrane Potential,TP53 Binding,Skin Reaction,PAINS
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4301.0,2473566.0,2739456.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,ATP-competitive mTORC1/mTORC2 inhibitor,,,,PANULISIB,CHEMBL5095025,2.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C27H20F3N9/c1-26(2,13-31)22-7-5-17(11-35-22)39-23-18-8-15(16-9-19(27(28,29)30)24(33)36-10-16)4-6-20(18)34-12-21(23)38(3)25(39)37-14-32/h4-12H,1-3H3,(H2,33,36)/b37-25+",VJLRLTSXTLICIR-AUGOTPMTSA-N,Cn1/c(=N\C#N)n(-c2ccc(C(C)(C)C#N)nc2)c2c3cc(-c4cnc(N)c(C(F)(F)F)c4)ccc3ncc21,0.33636535639455767,3.0,527.5140000000002,4.758160000000003,9,1,0,134.49,-6.331444124809332,0.8046221256256103,-4.996831829321823,0.9795681834220886,-9.412168241945837,0.770454204082489,0.8018581986427307,0.48038831949234007,88.36182079639899,3.589000480300277,0.03390515521168709,0.13333662748336791,0.10852311290800572,0.09985299780964851,0.5304387629032135,-3.614024344099852,2.332863125355351,35.01469395135968,3.628084093565371,0.6309879183769226,0.5573461890220642,0.6484995663166047,0.8708295106887818,0.9438094019889831,0.03403826449066401,0.04418616741895676,0.07786744311451912,0.06874654404819011,0.26097408682107925,0.5893644988536835,0.037501702457666396,0.12183326780796051,0.038332355208694935,0.5291088879108429,0.4674229621887207,0.16301792562007905,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4304.0,2472988.0,1075318.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,IZORLISIB,CHEMBL1684984,2.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C15H19N7O3S/c1-26(23,24)22-3-2-11-12(10-8-17-14(16)18-9-10)19-15(20-13(11)22)21-4-6-25-7-5-21/h8-9H,2-7H2,1H3,(H2,16,17,18)",JEGHXKRHKHPBJD-UHFFFAOYSA-N,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,0.7647015137770611,4.0,377.4300000000003,-0.3254999999999997,9,1,0,127.43,-3.121310054181424,0.9318636178970336,-4.780511082599211,0.9993221998214722,-12.328967858505994,0.8924628257751465,0.006610022438690066,0.9181318998336792,68.41780746081845,-5.123166736544989,0.18778332993388175,0.013670583581551909,0.013574271509423853,0.004344136774307117,0.13328771553933622,-53.825395588019184,-9.968332981006737,12.39020897146783,2.204502256967625,0.23062034845352172,0.06412313580513,0.1475644152611494,0.9820719838142395,0.3692569315433502,0.03258643448352814,0.02148130815476179,0.07496978640556336,0.018376315757632256,0.060977480560541156,0.07247118214145302,0.0024591333698481322,0.0170865791849792,0.006668136571533978,0.013819708721712232,0.09808550365269184,0.2563662976026535,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4351.0,2473569.0,2089439.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,Thought to be a dual PI3K/mTOR inhibitor but no binding/selectivity/assay data found for any of the targets.,,,,PAXALISIB,CHEMBL3813842,2.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2020.0,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C18H22N8O2/c1-18(2)16-22-12-14(25-3-6-27-7-4-25)23-13(11-9-20-17(19)21-10-11)24-15(12)26(16)5-8-28-18/h9-10H,3-8H2,1-2H3,(H2,19,20,21)",LGWACEZVCMBSKW-UHFFFAOYSA-N,CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.6914404462909833,4.0,382.4280000000001,0.9674,10,1,0,117.1,-2.9348793860157194,0.9281562566757202,-4.806715069284321,0.9986597418785095,-11.232331795573632,0.9091188311576843,0.014842790737748145,0.8245112419128418,68.3210742748103,2.6993631647846996,0.2636431522667408,0.026231358153745533,0.02707912204787135,0.01167238267371431,0.14434208273887633,-29.234665041284728,0.24852888456345,8.154084705557691,2.7584443563193264,0.5255388081073761,0.04888781821355224,0.2356365207582712,0.9608937740325928,0.6630884408950806,0.025856680981814862,0.012983495090156793,0.13596247956156732,0.042300689965486526,0.2817367672920227,0.2587910138070583,0.006337024550884962,0.12096148282289505,0.0225275662727654,0.03233765522018075,0.2836214877665043,0.37532824873924253,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4376.0,2473437.0,1521160.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,"Prodrug - active metabolite is LY-294002. Dual MTOR/PI3K inhibitor, ATP-competitive mTORC1/mTORC2 inhibitor.",,,,SF-1126,CHEMBL2326966,2.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,,,,0.0,0.0,0.0,"InChI=1S/C39H48N8O14/c40-39(41)42-13-5-10-26(36(55)43-20-31(51)45-27(18-33(52)53)37(56)46-28(21-48)38(57)58)44-30(50)11-12-34(54)60-22-47(14-16-59-17-15-47)32-19-29(49)25-9-4-8-24(35(25)61-32)23-6-2-1-3-7-23/h1-4,6-9,19,26-28,48H,5,10-18,20-22H2,(H9-,40,41,42,43,44,45,46,50,51,52,53,55,56,57,58)/t26-,27-,28-/m0/s1",SVNJBEMPMKWDCO-KCHLEUMXSA-N,N=C(N)NCCC[C@H](NC(=O)CCC(=O)OC[N+]1(c2cc(=O)c3cccc(-c4ccccc4)c3o2)CCOCC1)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)[O-],0.016126753098203973,1.0,852.855,-2.870829999999992,14,9,3,341.69999999999993,-1.3487885456421425,0.06651329770684242,-7.49223223623275,0.0016055511077865958,-16.274810013431356,0.026024902053177357,0.03314504604786635,0.025095465965569018,46.320361104216985,-5.113943860643595,0.000973332735884469,0.002610353007912636,0.0009160397792584262,0.049499624967575075,0.022785645537078382,-17.96998206605145,13.890947122820407,27.399820129682773,2.968121944832516,0.23545839190483092,0.04028556300327182,0.007934133312664926,0.31009857952594755,0.4555730283260345,0.20990027487277985,0.10097736120223999,0.2195492133498192,0.16998184025287627,0.0038769375532865524,0.009264105930924416,0.0036673138616606592,0.030125293787568806,0.0032575324905337764,0.0018517221789807082,0.024271305464208127,0.18661461025476456,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4409.0,2473134.0,611731.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,"Inhibitor of class I phosphoinositide 3-kinase (PI3K) isoforms, ATP-competitive mTORC1/mTORC2 inhibitor",,,,VS-5584,CHEMBL1079593,1.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,"InChI=1S/C21H14F2N6O2/c22-11-4-5-14-17(8-11)28(10-25-14)20-24-9-15-19(27-20)29(21(30)26-15)16-6-7-31-18-12(16)2-1-3-13(18)23/h1-5,8-10,16H,6-7H2,(H,26,30)/t16-/m1/s1",DBXGGXLBTWZXBB-MRXNPFEDSA-N,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1[C@@H]1CCOc2c(F)cccc21,0.47399128461235496,4.0,420.3790000000002,3.108600000000002,7,1,1,90.62000000000002,-5.3313790044,0.9046701908111572,-4.864022478726036,0.9990620732307434,-10.40688596863511,0.779604721069336,0.5497090518474579,0.6977470993995667,92.06054158412589,-7.152893497460684,0.4923380732536316,0.3185952439904213,0.5002683222293853,0.1484835295006633,0.7468959927558899,-19.588331865833478,37.58615276777884,37.71753706232533,3.256391944260409,0.2271627217531204,0.11244592517614364,0.403509595990181,0.9784478664398193,0.8945915579795838,0.05566597897559404,0.01899440321139991,0.061392844468355176,0.0196329683996737,0.4944843649864197,0.2523749560117722,0.034254688397049905,0.20640964657068253,0.023367004189640283,0.35673108100891116,0.31971693187952044,0.1520441174507141,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4663.0,1937964.0,1220034.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,"Dual MTOR/PIK3 inhibitor, ATP-competitive mTORC1/mTORC2 inhibitor",,,,DACTOLISIB,CHEMBL1879463,3.0,0.0,0.0,MOL,71952.0,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013.0,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C30H23N5O/c1-30(2,18-31)22-9-11-23(12-10-22)35-28-24-15-19(21-14-20-6-4-5-7-25(20)32-16-21)8-13-26(24)33-17-27(28)34(3)29(35)36/h4-17H,1-3H3",JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,0.3236299364019045,3.0,469.5480000000002,5.893780000000005,6,0,0,76.5,-6.549274376205462,0.7549237370491028,-5.0060932935432465,0.9935831189155578,-8.538591585076663,0.8133249640464782,0.9447236895561218,0.43645782470703126,93.55006987249901,-3.6934930034392535,0.13479443974792957,0.09677340723574161,0.20417516976594924,0.017540245689451693,0.32514469027519227,25.172352778386347,38.74955732992665,40.11736644439499,3.097495778064009,0.22427345514297486,0.5254355549812317,0.5612716436386108,0.879895555973053,0.9377158522605896,0.020794880203902723,0.10417995601892471,0.05490361303091049,0.09797908067703247,0.2566873893141747,0.35901559591293336,0.12615445107221604,0.09944386556744575,0.1549699530005455,0.5561624884605407,0.4459862023591995,0.22643430829048156,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4665.0,2473016.0,1926945.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,"Dual MTOR/PIK3 inhibitor, ATP-competitive mTORC1/mTORC2 inhibitor",,,,BGT-226,CHEMBL3545096,2.0,0.0,0.0,MOL,71953.0,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,"InChI=1S/C28H25F3N6O2.C4H4O4/c1-35-24-16-33-22-6-3-17(18-4-8-25(39-2)34-15-18)13-20(22)26(24)37(27(35)38)19-5-7-23(21(14-19)28(29,30)31)36-11-9-32-10-12-36;5-3(6)1-2-4(7)8/h3-8,13-16,32H,9-12H2,1-2H3;1-2H,(H,5,6)(H,7,8)/b;2-1-",YUXMAKUNSXIEKN-BTJKTKAUSA-N,COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1.O=C(O)/C=C\C(=O)O,0.22935734743647077,3.0,650.6140000000004,4.088200000000002,10,3,0,151.81,-3.77488715097452,0.7726861000061035,-5.266928039273642,0.7404684782028198,-11.159754034308131,0.3666249454021454,0.47661384046077726,0.4388878673315048,81.68773648084435,-4.936497892168571,0.055513618513941765,0.12281241565942765,0.13876335322856903,0.0685925843194127,0.24350717663764954,-7.539119297924257,-32.39805262299668,3.2560730042123973,3.416180470026859,0.2372486710548401,0.3613955855369568,0.7423175692558288,0.9656689643859864,0.8161048054695129,0.04820733033120632,0.02173560708761215,0.060465825349092485,0.030927723087370396,0.12421931251883507,0.138786119222641,0.1138804167509079,0.1140780821442604,0.06471757534891368,0.14220220372080802,0.2926654517650604,0.14284479171037673,True
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4668.0,1879120.0,1335704.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,BUPARLISIB,CHEMBL2017974,3.0,0.0,0.0,MOL,71954.0,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013.0,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C18H21F3N6O2/c19-18(20,21)13-9-15(22)23-11-12(13)14-10-16(26-1-5-28-6-2-26)25-17(24-14)27-3-7-29-8-4-27/h9-11H,1-8H2,(H2,22,23)",CWHUFRVAEUJCEF-UHFFFAOYSA-N,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,0.8197353914743168,4.0,410.4000000000002,1.8128000000000002,8,1,0,89.63,-3.930658976489682,0.9587547540664673,-4.619096429071532,0.9974951624870301,-10.284433705489992,0.9354418516159058,0.01853774543851614,0.8634044170379639,72.96538205320901,3.3942947779896535,0.2745234102010727,0.10852836072444916,0.05509194470942021,0.00597174814902246,0.10267161726951599,-31.060362090743787,-0.7701003870634537,16.25715180546763,3.485947980081684,0.4457679957151413,0.2465985596179962,0.44525398015975953,0.9460132002830506,0.6693315625190734,0.07133149281144142,0.047808021679520606,0.059325332567095754,0.023950883001089097,0.09132110029459,0.17235033214092255,0.022333139181137086,0.11397964749485254,0.007723751757293939,0.05859278477728367,0.30268874652683736,0.10969759151339531,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4786.0,2473020.0,696704.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,"Dual MTOR/PIK3 inhibitor, ATP-competitive mTORC1/mTORC2 inhibitor",,,,PF-04691502,CHEMBL1234354,2.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,"InChI=1S/C22H27N5O4/c1-13-17-11-18(14-3-8-19(30-2)24-12-14)21(29)27(20(17)26-22(23)25-13)15-4-6-16(7-5-15)31-10-9-28/h3,8,11-12,15-16,28H,4-7,9-10H2,1-2H3,(H2,23,25,26)/t15-,16-",XDLYKKIQACFMJG-WKILWMFISA-N,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,0.6158991705318289,4.0,425.48900000000026,2.2453200000000004,9,2,0,125.38000000000001,-3.19103227082975,0.9561484932899476,-4.856749072361613,0.9995842218399048,-12.567803901786107,0.9232535123825073,0.07381390072405339,0.6058016896247864,75.07399887095438,10.396413371958008,0.03799698101356626,0.010078206798061729,0.03789515737444162,0.00521093369461596,0.482632777094841,17.98907072758769,16.528569974612857,35.052169199170976,2.895895759640384,0.4481316149234772,0.10652217864990235,0.34515499174594877,0.9372360229492187,0.8861287474632263,0.10322634428739548,0.04394951425492764,0.07040217295289039,0.015652061998844148,0.20100158751010894,0.2440578579902649,0.006844287971034646,0.12603002712130545,0.005338346539065242,0.1869065374135971,0.27997114360332487,0.06673653796315193,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4788.0,1976763.0,596528.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,"Dual MTOR/PIK3 inhibitor, ATP-competitive mTORC1/mTORC2 inhibitor",,,,GEDATOLISIB,CHEMBL592445,3.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2013.0,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C32H41N9O4/c1-38(2)27-11-13-39(14-12-27)29(42)24-5-9-26(10-6-24)34-32(43)33-25-7-3-23(4-8-25)28-35-30(40-15-19-44-20-16-40)37-31(36-28)41-17-21-45-22-18-41/h3-10,27H,11-22H2,1-2H3,(H2,33,34,43)",DWZAEMINVBZMHQ-UHFFFAOYSA-N,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,0.4094623914233721,3.0,615.7390000000003,3.022000000000001,10,2,0,128.29,-4.079273479395102,0.7107866048812866,-4.991457092650092,0.8237565517425537,-11.74988042338424,0.7274471402168274,0.21477815210819245,0.5508777916431427,78.7882298003481,-2.041176067803038,0.029612059611827134,0.056532667577266695,0.08012175187468529,0.03992201117798686,0.10752815529704093,54.692146546616776,-2.152027017231441,15.816735771913901,2.784051193593267,0.12659364566206932,0.21818736344575881,0.5914791524410248,0.9273008823394775,0.8098126411437988,0.020662069134414197,0.022636565193533898,0.0660021748393774,0.01324455188587308,0.12999150454998015,0.04170278310775757,0.009023052267730236,0.08325616866350175,0.04645739607512951,0.4269279032945633,0.46327548325061796,0.20886933356523513,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4799.0,2473719.0,441100.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,SONOLISIB,CHEMBL411907,2.0,0.0,0.0,MOL,65345.0,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C29H35NO8/c1-7-11-30(12-8-2)14-17-23-26(34)25(33)22-18-9-10-20(32)28(18,4)13-19(37-16(3)31)24(22)29(23,5)21(15-36-6)38-27(17)35/h7-8,14,18-19,21,34H,1-2,9-13,15H2,3-6H3/b17-14+/t18-,19+,21+,28-,29-/m0/s1",QIUASFSNWYMDFS-NILGECQDSA-N,C=CCN(/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)C(=O)CC[C@@H]12)CC=C,0.28951216469183333,3.0,525.5980000000004,3.1346000000000016,9,1,5,119.44,-4.280679372038152,0.6011503279209137,-4.989078275615087,0.9944172501564026,-8.18610660980644,0.8265844702720642,0.7839079022407531,0.5375180572271347,81.08808983864932,7.238245077975239,0.002849435608368367,0.06080489233136177,0.06292002573609352,0.07299240417778492,0.8565789580345153,-1.5250385441870211,103.53734800109753,94.6275288701556,3.5012555024235845,0.5890243887901306,0.08275795541703701,0.22244691848754883,0.7374243378639221,0.2619692087173462,0.11412812769412994,0.23423590660095214,0.09631881788372994,0.03536176048219204,0.01683101588860154,0.3557131618261337,0.04662288203835487,0.15419045686721802,0.11391482055187226,0.6326025247573852,0.40913347601890565,0.40263439118862154,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4808.0,1699898.0,470511.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,PICTILISIB,CHEMBL521851,2.0,0.0,0.0,MOL,65326.0,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2011.0,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C23H27N7O3S2/c1-35(31,32)30-7-5-28(6-8-30)15-16-13-20-21(34-16)23(29-9-11-33-12-10-29)26-22(25-20)17-3-2-4-19-18(17)14-24-27-19/h2-4,13-14H,5-12,15H2,1H3,(H,24,27)",LHNIIDJUOCFXAP-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,0.4326446499729263,3.0,513.6490000000003,2.1483999999999996,9,1,0,107.55000000000001,-4.063197063615528,0.5961744070053101,-5.0546808246974955,0.9984605073928833,-10.79774329854553,0.8509249210357666,0.40916558504104616,0.8465806007385254,99.17620964257017,-7.35557632567144,0.7189044952392578,0.6960512042045593,0.7550215125083923,0.4041087329387665,0.9561349153518677,-88.9584118365269,52.18693689287678,59.07213578843498,2.532309269293719,0.22502887696027757,0.11138742193579673,0.53187775015831,0.9708159327507019,0.9525581359863281,0.018331068567931652,0.028345448337495326,0.08209459483623505,0.06382724363356829,0.35768755376338957,0.20664791464805604,0.0487724918872118,0.05992344580590725,0.06789501309394837,0.3941139101982117,0.4887987315654755,0.44107086658477784,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4810.0,1937984.0,1265685.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,"Dual MTOR/PIK3 inhibitor, ATP-competitive mTORC1/mTORC2 inhibitor",,,,APITOLISIB,CHEMBL1922094,2.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013.0,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C23H30N8O3S/c1-14-17(13-29-3-5-31(6-4-29)22(33)15(2)32)35-19-18(14)27-20(16-11-25-23(24)26-12-16)28-21(19)30-7-9-34-10-8-30/h11-12,15,32H,3-10,13H2,1-2H3,(H2,24,25,26)/t15-/m0/s1",YOVVNQKCSKSHKT-HNNXBMFYSA-N,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.5224751743548602,3.0,498.61300000000034,0.9005200000000009,11,2,1,133.82999999999998,-2.0641730453242033,0.6738266468048095,-5.070098832352642,0.95330308675766,-13.113033432441261,0.7020710825920105,0.16998085826635362,0.6519483745098114,80.40330883959788,-1.3425848426218399,0.012973044766113162,0.039391567930579185,0.07119611129164696,0.03758084252476692,0.23397812098264695,-24.006503955965886,-7.797058749146194,49.75191247833806,2.692602427297997,0.28688695579767226,0.1570956826210022,0.607254022359848,0.9340825796127319,0.8573258876800537,0.02748027965426445,0.017861351557075977,0.08222508653998375,0.014852986205369234,0.09272709712386132,0.06555263176560402,0.0038587176008149982,0.024445878714323042,0.008209848334081471,0.06440005041658878,0.220735764503479,0.19285216331481933,False
PIK3CA,109750,PROTEIN COMPLEX GROUP,PI3-kinase class I,9606,Homo sapiens,CHEMBL3559703,,0.0,4812.0,2139042.0,1563853.0,PI3-kinase class I inhibitor,,INHIBITOR,1.0,1.0,1.0,Developed as an isoform-specific PI3K inhibitor with compound exhibiting high affinity for mutated PI3Ka )doi:10.1158/1538-7445.AM2013-DDT02-01).,,,,TASELISIB,CHEMBL2387080,3.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014.0,,-lisib,0.0,-lisib,phosphatidylinositol 3-kinase (PI3K) inhibitors,,0.0,0.0,0.0,"InChI=1S/C24H28N8O2/c1-14(2)32-22(27-15(3)29-32)19-13-30-8-9-34-20-10-16(6-7-18(20)21(30)28-19)17-11-26-31(12-17)24(4,5)23(25)33/h6-7,10-14H,8-9H2,1-5H3,(H2,25,33)",BEUQXVWXFDOSAQ-UHFFFAOYSA-N,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,0.48860192989753515,4.0,460.5420000000003,3.174220000000002,9,1,0,118.67,-3.4823004512470304,0.9091992139816284,-5.445405609936664,0.9978426337242127,-10.529938922822655,0.9471857428550721,0.8322609543800354,0.4780716061592102,88.85341811411445,2.7516376457342004,0.04460697453469038,0.25051360167562964,0.37409099712967875,0.10327655300498009,0.7277276575565338,-37.322195542170206,-9.903579105554686,74.81034314624053,2.890637880112723,0.4472232758998871,0.1752864897251129,0.48113455772399905,0.7455468535423279,0.8053529381752014,0.030681141838431358,0.015064345113933087,0.08354835584759712,0.05181559287011624,0.14034278839826583,0.2140110969543457,0.02829523365944624,0.05464469138532877,0.03537828102707863,0.054864386841654775,0.07994914650917054,0.09274189323186874,False
