NAME,TID,TARGET_TYPE,PREF_NAME_target,TAX_ID,ORGANISM,CHEMBL_ID_target,SPECIAS_GROUP_FLAG,SPECIES_GROUP_FLAG,MEC_ID,RECORD_ID,MOLREGNO,MECHANISM_OF_ACTION,SITE_ID,ACTION_TYPE,DIRECT_INTERACTION,MOLECULAR_MECHANISM,DISEASE_EFFICACY,MECHANISM_COMMENT,SELECTIVITY_COMMENT,BINDING_SITE_COMMENT,VARIANT_ID,PREF_NAME_drug,CHEMBL_ID_drug,MAX_PHASE,THERAPEUTIC_FLAG,DOSED_INGREDIENT,STRUCTURE_TYPE,CHEBI_PAR_ID,MOLECULE_TYPE,FIRST_APPROVAL,ORAL,PARENTERAL,TOPICAL,BLACK_BOX_WARNING,NATURAL_PRODUCT,FIRST_IN_CLASS,CHIRALITY,PRODRUG,INORGANIC_FLAG,USAN_YEAR,AVAILABILITY_TYPE,USAN_STEM,POLYMER_FLAG,USAN_SUBSTEM,USAN_STEM_DEFINITION,INDICATION_CLASS,WITHDRAWN_FLAG,CHEMICAL_PROBE,ORPHAN,STANDARD_INCHI,STANDARD_INCHI_KEY,SMILES,QED,Lipinski Rules Followed,MolWt,logP,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Stereo Centers,tPSA,Aqueous Solubility Score,Bioavailability,Caco-2 Permeability,HIA,Hydration Free Energy,PAMPA Permeability,P-glycoprotein Inhibition,BBB,PPBR,Volume of Distribution at Steady State,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Inhibition,CYP2D6 Inhibition,CYP3A4 Inhibition,Half Life,Hepatocyte Clearance,Microsome Clearance,Acute Toxicity,AMES,Carcinogens,Clinical Toxicity,DILI,hERG,Androgen Receptor Binding (Full Length),Androgen Receptor Binding (Ligand Binding Domain),Estrogen Receptor Binding (Full Length),Estrogen Receptor Binding (Ligand Binding Domain),Aryl Hydrocarbon Receptor Binding,Aromatase Binding,PPAR-Gamma Binding,ATAD5 Binding,Heat Shock Factor Binding,Mitochondrial Membrane Potential,TP53 Binding,Skin Reaction,PAINS,Vina Score,SAScore
EGFR,102678,SINGLE PROTEIN,Receptor tyrosine-protein kinase erbB-3,9606,Homo sapiens,CHEMBL5838,,0,4650,2473015,1572454,Receptor tyrosine-protein kinase erbB-3 inhibitor,,INHIBITOR,1,1,1,,,,,SAPITINIB,CHEMBL2408045,2,0,0,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,,,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C23H25ClFN5O3/c1-26-21(31)12-30-8-6-14(7-9-30)33-20-10-15-18(11-19(20)32-2)27-13-28-23(15)29-17-5-3-4-16(24)22(17)25/h3-5,10-11,13-14H,6-9,12H2,1-2H3,(H,26,31)(H,27,28,29)",DFJSJLGUIXFDJP-UHFFFAOYSA-N,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,0.539702463,4,473.936,3.7637,7,2,0,88.61,-3.822063372,0.879263496,-4.96503036,0.999779773,-11.93205998,0.961239886,0.712159097,0.920766592,94.09143018,10.79705268,0.249715596,0.611337537,0.359498978,0.309838635,0.920801377,69.41712386,25.87857146,37.99531502,2.829837012,0.192997961,0.093784283,0.720879018,0.916052592,0.890133452,0.00746495,0.006566607,0.055310962,0.013853454,0.503270632,0.091498875,0.023973126,0.04446881,0.026441492,0.080304977,0.105629709,0.107108542,FALSE,-6.277,2.539396856
EGFR,188,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-2,9606,Homo sapiens,CHEMBL1824,,0,4670,2473712,1927245,Receptor protein-tyrosine kinase erbB-2 inhibitor,,INHIBITOR,1,1,1,,,,,BMS-690514,CHEMBL3545396,2,0,0,MOL,,Small molecule,,0,0,0,0,0,0,1,0,0,,,,0,,,,0,0,0,"InChI=1S/C19H24N6O2/c1-27-15-4-2-3-14(9-15)23-19-18-13(5-8-25(18)22-12-21-19)10-24-7-6-16(20)17(26)11-24/h2-5,8-9,12,16-17,26H,6-7,10-11,20H2,1H3,(H,21,22,23)/t16-,17-/m1/s1",CSGQVNMSRKWUSH-IAGOWNOFSA-N,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,0.625263254,4,368.441,1.3754,8,3,2,100.94,-2.224417177,0.853691828,-5.39545064,0.999599576,-14.55699285,0.615654695,0.135649601,0.827499175,69.03664668,7.524551972,0.067741719,0.033923208,0.009296271,0.402321464,0.156839326,11.66290262,-1.159770794,0.420624214,2.544337509,0.208434504,0.059703496,0.794082904,0.289596488,0.924862063,0.030126289,0.008501537,0.065569857,0.00542758,0.432534105,0.034723877,0.000241744,0.008458699,0.003061888,0.008246858,0.011915132,0.133510332,FALSE,-6.374,3.3658619
EGFR,9,SINGLE PROTEIN,Epidermal growth factor receptor erbB1,9606,Homo sapiens,CHEMBL203,,0,4671,2473712,1927245,Epidermal growth factor receptor erbB1 inhibitor,,INHIBITOR,1,1,1,,,,,BMS-690514,CHEMBL3545396,2,0,0,MOL,,Small molecule,,0,0,0,0,0,0,1,0,0,,,,0,,,,0,0,0,"InChI=1S/C19H24N6O2/c1-27-15-4-2-3-14(9-15)23-19-18-13(5-8-25(18)22-12-21-19)10-24-7-6-16(20)17(26)11-24/h2-5,8-9,12,16-17,26H,6-7,10-11,20H2,1H3,(H,21,22,23)/t16-,17-/m1/s1",CSGQVNMSRKWUSH-IAGOWNOFSA-N,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,0.625263254,4,368.441,1.3754,8,3,2,100.94,-2.224417177,0.853691828,-5.39545064,0.999599576,-14.55699285,0.615654695,0.135649601,0.827499175,69.03664668,7.524551972,0.067741719,0.033923208,0.009296271,0.402321464,0.156839326,11.66290262,-1.159770794,0.420624214,2.544337509,0.208434504,0.059703496,0.794082904,0.289596488,0.924862063,0.030126289,0.008501537,0.065569857,0.00542758,0.432534105,0.034723877,0.000241744,0.008458699,0.003061888,0.008246858,0.011915132,0.133510332,FALSE,-6.449,3.3658619
EGFR,12699,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-4,9606,Homo sapiens,CHEMBL3009,,0,4673,2473712,1927245,Receptor protein-tyrosine kinase erbB-4 inhibitor,,INHIBITOR,1,1,1,,,,,BMS-690514,CHEMBL3545396,2,0,0,MOL,,Small molecule,,0,0,0,0,0,0,1,0,0,,,,0,,,,0,0,0,"InChI=1S/C19H24N6O2/c1-27-15-4-2-3-14(9-15)23-19-18-13(5-8-25(18)22-12-21-19)10-24-7-6-16(20)17(26)11-24/h2-5,8-9,12,16-17,26H,6-7,10-11,20H2,1H3,(H,21,22,23)/t16-,17-/m1/s1",CSGQVNMSRKWUSH-IAGOWNOFSA-N,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,0.625263254,4,368.441,1.3754,8,3,2,100.94,-2.224417177,0.853691828,-5.39545064,0.999599576,-14.55699285,0.615654695,0.135649601,0.827499175,69.03664668,7.524551972,0.067741719,0.033923208,0.009296271,0.402321464,0.156839326,11.66290262,-1.159770794,0.420624214,2.544337509,0.208434504,0.059703496,0.794082904,0.289596488,0.924862063,0.030126289,0.008501537,0.065569857,0.00542758,0.432534105,0.034723877,0.000241744,0.008458699,0.003061888,0.008246858,0.011915132,0.133510332,FALSE,-6.261,3.3658619
EGFR,188,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-2,9606,Homo sapiens,CHEMBL1824,,0,4740,1344125,144744,Receptor protein-tyrosine kinase erbB-2 inhibitor,,INHIBITOR,1,1,1,,,,,MASOPROCOL,CHEMBL313972,4,1,1,MOL,73468,Small molecule,1992,0,0,1,0,1,0,1,0,0,1990,0,,0,,,,0,0,0,"InChI=1S/C18H22O4/c1-11(7-13-3-5-15(19)17(21)9-13)12(2)8-14-4-6-16(20)18(22)10-14/h3-6,9-12,19-22H,7-8H2,1-2H3/t11-,12+",HCZKYJDFEPMADG-TXEJJXNPSA-N,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,0.636536149,4,302.37,3.5664,4,4,2,80.92,-3.047382134,0.433039239,-5.118058427,0.998722351,-7.098509566,0.711403584,0.166784558,0.383900842,88.30655542,-2.413299479,0.858942854,0.667290926,0.684991348,0.595357698,0.659439284,-26.22665447,90.27946448,27.10399664,2.118489621,0.235475162,0.292424136,0.040510473,0.192486766,0.776307428,0.009918736,0.005037048,0.389676435,0.479136527,0.325113541,0.274285436,0.096415794,0.036928194,0.481743181,0.892200625,0.298894542,0.89634428,FALSE,-6.988,3.027398941
EGFR,188,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-2,9606,Homo sapiens,CHEMBL1824,,0,4854,2473100,1926832,Receptor protein-tyrosine kinase erbB-2 inhibitor,,INHIBITOR,1,1,1,,,,,TESEVATINIB,CHEMBL3544983,3,0,0,MOL,,Small molecule,,0,0,0,0,0,0,1,0,0,2014,,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C24H25Cl2FN4O2/c1-31-9-14-5-13(6-15(14)10-31)11-33-21-8-19-16(7-20(21)32-2)24(29-12-28-19)30-18-4-3-17(25)22(26)23(18)27/h3-4,7-8,12-15H,5-6,9-11H2,1-2H3,(H,28,29,30)/t13-,14-,15+",HVXKQKFEHMGHSL-QKDCVEJESA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,0.440550749,3,491.394,5.7945,6,1,3,59.51,-5.518561994,0.946931648,-4.839791238,0.999399388,-8.473025902,0.906429768,0.907789433,0.906741047,100.9603138,10.06519789,0.350647843,0.111337832,0.072968296,0.24496018,0.926630402,33.4407902,20.88619706,41.62915729,3.586363987,0.329705665,0.166242671,0.640510035,0.84511137,0.938252425,0.032758555,0.039585776,0.062216249,0.031779637,0.632946843,0.340533212,0.040240774,0.281576361,0.18141605,0.516206115,0.385703093,0.140044297,FALSE,-6.677,3.737693668
EGFR,9,SINGLE PROTEIN,Epidermal growth factor receptor erbB1,9606,Homo sapiens,CHEMBL203,,0,4853,2473100,1926832,Epidermal growth factor receptor erbB1 inhibitor,,INHIBITOR,1,1,1,,,,,TESEVATINIB,CHEMBL3544983,3,0,0,MOL,,Small molecule,,0,0,0,0,0,0,1,0,0,2014,,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C24H25Cl2FN4O2/c1-31-9-14-5-13(6-15(14)10-31)11-33-21-8-19-16(7-20(21)32-2)24(29-12-28-19)30-18-4-3-17(25)22(26)23(18)27/h3-4,7-8,12-15H,5-6,9-11H2,1-2H3,(H,28,29,30)/t13-,14-,15+",HVXKQKFEHMGHSL-QKDCVEJESA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,0.440550749,3,491.394,5.7945,6,1,3,59.51,-5.518561994,0.946931648,-4.839791238,0.999399388,-8.473025902,0.906429768,0.907789433,0.906741047,100.9603138,10.06519789,0.350647843,0.111337832,0.072968296,0.24496018,0.926630402,33.4407902,20.88619706,41.62915729,3.586363987,0.329705665,0.166242671,0.640510035,0.84511137,0.938252425,0.032758555,0.039585776,0.062216249,0.031779637,0.632946843,0.340533212,0.040240774,0.281576361,0.18141605,0.516206115,0.385703093,0.140044297,FALSE,-6.654,3.737693668
EGFR,188,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-2,9606,Homo sapiens,CHEMBL1824,,0,5278,1702340,547496,Receptor protein-tyrosine kinase erbB-2 inhibitor,,INHIBITOR,1,1,1,Canertinib is an irreversible pan-ErbB tyrosine kinase inhibitor.,,,,CANERTINIB DIHYDROCHLORIDE,CHEMBL545315,3,0,0,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,2002,,#NAME?,0,-tinib (-ertinib),tyrosine kinase inhibitors: epidermal growth factor receptor (EGFR) inhibitors,,0,0,0,"InChI=1S/C24H25ClFN5O3.2ClH/c1-2-23(32)30-21-13-17-20(14-22(21)34-9-3-6-31-7-10-33-11-8-31)27-15-28-24(17)29-16-4-5-19(26)18(25)12-16;;/h2,4-5,12-15H,1,3,6-11H2,(H,30,32)(H,27,28,29);2*1H",JZZFDCXSFTVOJY-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,0.274420222,2,558.869,5.2351,7,2,0,88.61,-3.92629609,0.757699835,-4.8742731,0.980436528,-11.42748025,0.566062635,0.83422817,0.672073519,98.17300675,7.542603569,0.185858358,0.411050457,0.293305123,0.480216962,0.83146801,59.43628691,31.94356483,46.18554275,2.906844691,0.726598454,0.404345912,0.856097901,0.920284665,0.913356662,0.011822095,0.01880857,0.122556117,0.096142492,0.475972527,0.252946988,0.065080855,0.148626775,0.201256183,0.461182845,0.637273383,0.33763518,FALSE,-6.61,2.757520033
EGFR,9,SINGLE PROTEIN,Epidermal growth factor receptor erbB1,9606,Homo sapiens,CHEMBL203,,0,5277,1702340,547496,Epidermal growth factor receptor erbB1 inhibitor,,INHIBITOR,1,1,1,Canertinib is an irreversible pan-ErbB tyrosine kinase inhibitor.,,,,CANERTINIB DIHYDROCHLORIDE,CHEMBL545315,3,0,0,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,2002,,#NAME?,0,-tinib (-ertinib),tyrosine kinase inhibitors: epidermal growth factor receptor (EGFR) inhibitors,,0,0,0,"InChI=1S/C24H25ClFN5O3.2ClH/c1-2-23(32)30-21-13-17-20(14-22(21)34-9-3-6-31-7-10-33-11-8-31)27-15-28-24(17)29-16-4-5-19(26)18(25)12-16;;/h2,4-5,12-15H,1,3,6-11H2,(H,30,32)(H,27,28,29);2*1H",JZZFDCXSFTVOJY-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,0.274420222,2,558.869,5.2351,7,2,0,88.61,-3.92629609,0.757699835,-4.8742731,0.980436528,-11.42748025,0.566062635,0.83422817,0.672073519,98.17300675,7.542603569,0.185858358,0.411050457,0.293305123,0.480216962,0.83146801,59.43628691,31.94356483,46.18554275,2.906844691,0.726598454,0.404345912,0.856097901,0.920284665,0.913356662,0.011822095,0.01880857,0.122556117,0.096142492,0.475972527,0.252946988,0.065080855,0.148626775,0.201256183,0.461182845,0.637273383,0.33763518,FALSE,-6.868,2.757520033
EGFR,12699,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-4,9606,Homo sapiens,CHEMBL3009,,0,5279,1702340,547496,Receptor protein-tyrosine kinase erbB-4 inhibitor,,INHIBITOR,1,1,1,Canertinib is an irreversible pan-ErbB tyrosine kinase inhibitor.,,,,CANERTINIB DIHYDROCHLORIDE,CHEMBL545315,3,0,0,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,2002,,#NAME?,0,-tinib (-ertinib),tyrosine kinase inhibitors: epidermal growth factor receptor (EGFR) inhibitors,,0,0,0,"InChI=1S/C24H25ClFN5O3.2ClH/c1-2-23(32)30-21-13-17-20(14-22(21)34-9-3-6-31-7-10-33-11-8-31)27-15-28-24(17)29-16-4-5-19(26)18(25)12-16;;/h2,4-5,12-15H,1,3,6-11H2,(H,30,32)(H,27,28,29);2*1H",JZZFDCXSFTVOJY-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,0.274420222,2,558.869,5.2351,7,2,0,88.61,-3.92629609,0.757699835,-4.8742731,0.980436528,-11.42748025,0.566062635,0.83422817,0.672073519,98.17300675,7.542603569,0.185858358,0.411050457,0.293305123,0.480216962,0.83146801,59.43628691,31.94356483,46.18554275,2.906844691,0.726598454,0.404345912,0.856097901,0.920284665,0.913356662,0.011822095,0.01880857,0.122556117,0.096142492,0.475972527,0.252946988,0.065080855,0.148626775,0.201256183,0.461182845,0.637273383,0.33763518,FALSE,-6.681,2.757520033
EGFR,188,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-2,9606,Homo sapiens,CHEMBL1824,,0,5286,1706035,299120,Receptor protein-tyrosine kinase erbB-2 inhibitor,,INHIBITOR,1,1,1,Neratinib is an irreversible pan-HER tyrosine kinase inhibitor.,,,,NERATINIB,CHEMBL180022,4,1,0,MOL,,Small molecule,2017,1,0,0,0,0,0,2,0,0,2006,1,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C30H29ClN6O3/c1-4-39-28-16-25-23(15-26(28)36-29(38)9-7-13-37(2)3)30(20(17-32)18-34-25)35-21-10-11-27(24(31)14-21)40-19-22-8-5-6-12-33-22/h5-12,14-16,18H,4,13,19H2,1-3H3,(H,34,35)(H,36,38)/b9-7+",JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.21847546,2,557.054,5.93248,8,2,0,112.4,-5.551428636,0.822860301,-5.385680404,0.96026597,-12.11051894,0.728061318,0.945030534,0.326620784,95.97807151,11.38334026,0.053330352,0.415953523,0.262720205,0.136616367,0.7183743,156.0296822,62.8126469,78.43636285,3.379474251,0.496058357,0.506977111,0.538733041,0.934304249,0.89277755,0.012256064,0.01715751,0.039508927,0.034441257,0.498056483,0.239859685,0.051314655,0.062002449,0.17111192,0.598998159,0.587281114,0.219033073,FALSE,-5.935,2.881744803
EGFR,9,SINGLE PROTEIN,Epidermal growth factor receptor erbB1,9606,Homo sapiens,CHEMBL203,,0,5285,1706035,299120,Epidermal growth factor receptor erbB1 inhibitor,,INHIBITOR,1,1,1,Neratinib is an irreversible pan-HER tyrosine kinase inhibitor.,,,,NERATINIB,CHEMBL180022,4,1,0,MOL,,Small molecule,2017,1,0,0,0,0,0,2,0,0,2006,1,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C30H29ClN6O3/c1-4-39-28-16-25-23(15-26(28)36-29(38)9-7-13-37(2)3)30(20(17-32)18-34-25)35-21-10-11-27(24(31)14-21)40-19-22-8-5-6-12-33-22/h5-12,14-16,18H,4,13,19H2,1-3H3,(H,34,35)(H,36,38)/b9-7+",JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.21847546,2,557.054,5.93248,8,2,0,112.4,-5.551428636,0.822860301,-5.385680404,0.96026597,-12.11051894,0.728061318,0.945030534,0.326620784,95.97807151,11.38334026,0.053330352,0.415953523,0.262720205,0.136616367,0.7183743,156.0296822,62.8126469,78.43636285,3.379474251,0.496058357,0.506977111,0.538733041,0.934304249,0.89277755,0.012256064,0.01715751,0.039508927,0.034441257,0.498056483,0.239859685,0.051314655,0.062002449,0.17111192,0.598998159,0.587281114,0.219033073,FALSE,-5.709,2.881744803
EGFR,12699,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-4,9606,Homo sapiens,CHEMBL3009,,0,7420,1706035,299120,Receptor protein-tyrosine kinase erbB-4 inhibitor,,INHIBITOR,1,1,1,Neratinib is an irreversible pan-HER tyrosine kinase inhibitor.,,,,NERATINIB,CHEMBL180022,4,1,0,MOL,,Small molecule,2017,1,0,0,0,0,0,2,0,0,2006,1,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C30H29ClN6O3/c1-4-39-28-16-25-23(15-26(28)36-29(38)9-7-13-37(2)3)30(20(17-32)18-34-25)35-21-10-11-27(24(31)14-21)40-19-22-8-5-6-12-33-22/h5-12,14-16,18H,4,13,19H2,1-3H3,(H,34,35)(H,36,38)/b9-7+",JWNPDZNEKVCWMY-VQHVLOKHSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.21847546,2,557.054,5.93248,8,2,0,112.4,-5.551428636,0.822860301,-5.385680404,0.96026597,-12.11051894,0.728061318,0.945030534,0.326620784,95.97807151,11.38334026,0.053330352,0.415953523,0.262720205,0.136616367,0.7183743,156.0296822,62.8126469,78.43636285,3.379474251,0.496058357,0.506977111,0.538733041,0.934304249,0.89277755,0.012256064,0.01715751,0.039508927,0.034441257,0.498056483,0.239859685,0.051314655,0.062002449,0.17111192,0.598998159,0.587281114,0.219033073,FALSE,-6.149,2.881744803
EGFR,188,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-2,9606,Homo sapiens,CHEMBL1824,,0,5312,1702618,1377989,Receptor protein-tyrosine kinase erbB-2 inhibitor,,INHIBITOR,1,1,1,Dacomitinib is an irreversible pan-ERBB inhibitor.,,,,DACOMITINIB,CHEMBL2105719,4,1,1,MOL,,Small molecule,2018,1,0,0,0,0,0,2,0,0,2010,1,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C24H25ClFN5O2.H2O/c1-33-22-14-20-17(24(28-15-27-20)29-16-7-8-19(26)18(25)12-16)13-21(22)30-23(32)6-5-11-31-9-3-2-4-10-31;/h5-8,12-15H,2-4,9-11H2,1H3,(H,30,32)(H,27,28,29);1H2/b6-5+;",BSPLGGCPNTZPIH-IPZCTEOASA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,0.479705703,4,487.963,4.3304,6,2,0,110.88,-4.119818295,0.800568354,-5.050417381,0.997089946,-11.82978081,0.883458161,0.853134012,0.846646821,99.75933979,5.796542146,0.303801233,0.548241472,0.339642188,0.599391055,0.76922816,49.17877492,9.392260886,39.28438585,3.081537601,0.482234371,0.222798564,0.82253648,0.885761118,0.898075879,0.012318769,0.026642481,0.142427559,0.07309903,0.65217008,0.193814856,0.060634696,0.210676847,0.24885433,0.399305436,0.514235356,0.241632771,FALSE,-6.928,2.618886381
EGFR,9,SINGLE PROTEIN,Epidermal growth factor receptor erbB1,9606,Homo sapiens,CHEMBL203,,0,5311,1702618,1377989,Epidermal growth factor receptor erbB1 inhibitor,,INHIBITOR,1,1,1,Dacomitinib is an irreversible pan-ERBB inhibitor.,,,,DACOMITINIB,CHEMBL2105719,4,1,1,MOL,,Small molecule,2018,1,0,0,0,0,0,2,0,0,2010,1,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C24H25ClFN5O2.H2O/c1-33-22-14-20-17(24(28-15-27-20)29-16-7-8-19(26)18(25)12-16)13-21(22)30-23(32)6-5-11-31-9-3-2-4-10-31;/h5-8,12-15H,2-4,9-11H2,1H3,(H,30,32)(H,27,28,29);1H2/b6-5+;",BSPLGGCPNTZPIH-IPZCTEOASA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,0.479705703,4,487.963,4.3304,6,2,0,110.88,-4.119818295,0.800568354,-5.050417381,0.997089946,-11.82978081,0.883458161,0.853134012,0.846646821,99.75933979,5.796542146,0.303801233,0.548241472,0.339642188,0.599391055,0.76922816,49.17877492,9.392260886,39.28438585,3.081537601,0.482234371,0.222798564,0.82253648,0.885761118,0.898075879,0.012318769,0.026642481,0.142427559,0.07309903,0.65217008,0.193814856,0.060634696,0.210676847,0.24885433,0.399305436,0.514235356,0.241632771,FALSE,-6.426,2.618886381
EGFR,12699,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-4,9606,Homo sapiens,CHEMBL3009,,0,5313,1702618,1377989,Receptor protein-tyrosine kinase erbB-4 inhibitor,,INHIBITOR,1,1,1,Dacomitinib is an irreversible pan-ERBB inhibitor.,,,,DACOMITINIB,CHEMBL2105719,4,1,1,MOL,,Small molecule,2018,1,0,0,0,0,0,2,0,0,2010,1,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C24H25ClFN5O2.H2O/c1-33-22-14-20-17(24(28-15-27-20)29-16-7-8-19(26)18(25)12-16)13-21(22)30-23(32)6-5-11-31-9-3-2-4-10-31;/h5-8,12-15H,2-4,9-11H2,1H3,(H,30,32)(H,27,28,29);1H2/b6-5+;",BSPLGGCPNTZPIH-IPZCTEOASA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,0.479705703,4,487.963,4.3304,6,2,0,110.88,-4.119818295,0.800568354,-5.050417381,0.997089946,-11.82978081,0.883458161,0.853134012,0.846646821,99.75933979,5.796542146,0.303801233,0.548241472,0.339642188,0.599391055,0.76922816,49.17877492,9.392260886,39.28438585,3.081537601,0.482234371,0.222798564,0.82253648,0.885761118,0.898075879,0.012318769,0.026642481,0.142427559,0.07309903,0.65217008,0.193814856,0.060634696,0.210676847,0.24885433,0.399305436,0.514235356,0.241632771,FALSE,-6.908,2.618886381
EGFR,188,SINGLE PROTEIN,Receptor protein-tyrosine kinase erbB-2,9606,Homo sapiens,CHEMBL1824,,0,7416,2473074,1383172,Receptor protein-tyrosine kinase erbB-2 inhibitor,,INHIBITOR,1,1,1,Dacomitinib is an irreversible pan-ERBB inhibitor.,,,,DACOMITINIB ANHYDROUS,CHEMBL2110732,4,1,0,MOL,,Small molecule,2018,1,0,0,0,0,0,2,0,0,2010,1,#NAME?,0,#NAME?,tyrosine kinase inhibitors,,0,0,0,"InChI=1S/C24H25ClFN5O2/c1-33-22-14-20-17(24(28-15-27-20)29-16-7-8-19(26)18(25)12-16)13-21(22)30-23(32)6-5-11-31-9-3-2-4-10-31/h5-8,12-15H,2-4,9-11H2,1H3,(H,30,32)(H,27,28,29)/b6-5+",LVXJQMNHJWSHET-AATRIKPKSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,0.465445321,3,469.948,5.1551,6,2,0,79.38,-4.601824022,0.82304529,-4.966133448,0.998082852,-11.42787039,0.918835056,0.893594861,0.882453454,100.4218575,6.309400776,0.360465604,0.572945702,0.369509143,0.587901723,0.794677246,47.52952494,14.34667776,48.30716466,3.156563604,0.506511128,0.243268511,0.808311808,0.893508255,0.897245765,0.013282121,0.032993332,0.149776862,0.070405962,0.709643185,0.217983785,0.073008782,0.221662457,0.281847876,0.436884642,0.526094332,0.261760333,FALSE,-6.868,2.544294487
